"","X1","unitid","year","fips","opeid","inst_name_fsa","loan_type","loan_recipients_unitid","num_loans_disbursed_unitid","num_loans_originated_unitid","value_loans_originated_unitid","value_loan_disbursements_unitid","loan_recipients_opeid","num_loans_disbursed_opeid","num_loans_originated_opeid","value_loans_originated_opeid","value_loan_disbursements_opeid","allocation_flag","combined_flag","other_assoc_opeids","hbcu"
"1326",17153,199643,2017,"North Carolina","00296200","SHAW UNIVERSITY","Direct Loan Parent PLUS",475,926,493,5166585,5166585,475,926,493,5166585,5166585,"No","No",NA,"Yes"
"1327",17154,199643,2017,"North Carolina","00296200","SHAW UNIVERSITY","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"Yes"
"1328",17155,199643,2017,"North Carolina","00296200","SHAW UNIVERSITY","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"Yes"
"1329",17156,199643,2017,"North Carolina","00296200","SHAW UNIVERSITY","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"Yes"
"1330",17157,199643,2017,"North Carolina","00296200","SHAW UNIVERSITY","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"Yes"
"1331",17158,199670,2017,"North Carolina","04227600","SHERRILL'S UNIVERSITY OF BARBER & COSMETOLOGY","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1332",17159,199670,2017,"North Carolina","04227600","SHERRILL'S UNIVERSITY OF BARBER & COSMETOLOGY","Unsubsidized Direct Loan&ndash,Undergraduate",72,151,81,343859,343859,72,151,81,343859,343859,"No","No",NA,"No"
"1333",17160,199670,2017,"North Carolina","04227600","SHERRILL'S UNIVERSITY OF BARBER & COSMETOLOGY","Direct Loan Parent PLUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1334",17161,199670,2017,"North Carolina","04227600","SHERRILL'S UNIVERSITY OF BARBER & COSMETOLOGY","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1335",17162,199670,2017,"North Carolina","04227600","SHERRILL'S UNIVERSITY OF BARBER & COSMETOLOGY","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1336",17163,199670,2017,"North Carolina","04227600","SHERRILL'S UNIVERSITY OF BARBER & COSMETOLOGY","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1337",17164,199670,2017,"North Carolina","04227600","SHERRILL'S UNIVERSITY OF BARBER & COSMETOLOGY","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1338",17165,199689,2017,"North Carolina","01179900","PAUL MITCHELL THE SCHOOL FAYETTEVILLE","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1339",17166,199689,2017,"North Carolina","01179900","PAUL MITCHELL THE SCHOOL FAYETTEVILLE","Unsubsidized Direct Loan&ndash,Undergraduate",566,1250,656,2461802,2461802,566,1250,656,2461802,2461802,"No","No",NA,"No"
"1340",17167,199689,2017,"North Carolina","01179900","PAUL MITCHELL THE SCHOOL FAYETTEVILLE","Direct Loan Parent PLUS",78,157,80,451333,451333,78,157,80,451333,451333,"No","No",NA,"No"
"1341",17168,199689,2017,"North Carolina","01179900","PAUL MITCHELL THE SCHOOL FAYETTEVILLE","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1342",17169,199689,2017,"North Carolina","01179900","PAUL MITCHELL THE SCHOOL FAYETTEVILLE","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1343",17170,199689,2017,"North Carolina","01179900","PAUL MITCHELL THE SCHOOL FAYETTEVILLE","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1344",17171,199689,2017,"North Carolina","01179900","PAUL MITCHELL THE SCHOOL FAYETTEVILLE","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1345",17172,199731,2017,"North Carolina","00846600","SOUTHWESTERN COMMUNITY COLLEGE","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1346",17173,199731,2017,"North Carolina","00846600","SOUTHWESTERN COMMUNITY COLLEGE","Unsubsidized Direct Loan&ndash,Undergraduate",151,1063,155,557561,557561,151,1063,155,557561,557561,"No","No",NA,"No"
"1347",17174,199731,2017,"North Carolina","00846600","SOUTHWESTERN COMMUNITY COLLEGE","Direct Loan Parent PLUS",3,16,3,9668,9668,3,16,3,9668,9668,"No","No",NA,"No"
"1348",17175,199731,2017,"North Carolina","00846600","SOUTHWESTERN COMMUNITY COLLEGE","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1349",17176,199731,2017,"North Carolina","00846600","SOUTHWESTERN COMMUNITY COLLEGE","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1350",17177,199731,2017,"North Carolina","00846600","SOUTHWESTERN COMMUNITY COLLEGE","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1351",17178,199731,2017,"North Carolina","00846600","SOUTHWESTERN COMMUNITY COLLEGE","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1352",17179,199847,2017,"North Carolina","00297800","WAKE FOREST UNIVERSITY","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1353",17180,199847,2017,"North Carolina","00297800","WAKE FOREST UNIVERSITY","Unsubsidized Direct Loan&ndash,Undergraduate",1034,1987,1034,3544566,3544566,1034,1987,1034,3544566,3544566,"No","No",NA,"No"
"1354",17181,199847,2017,"North Carolina","00297800","WAKE FOREST UNIVERSITY","Direct Loan Parent PLUS",214,416,231,6073732,6073732,214,416,231,6073732,6073732,"No","No",NA,"No"
"1355",17182,199847,2017,"North Carolina","00297800","WAKE FOREST UNIVERSITY","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1356",17183,199847,2017,"North Carolina","00297800","WAKE FOREST UNIVERSITY","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1357",17184,199847,2017,"North Carolina","00297800","WAKE FOREST UNIVERSITY","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1358",17185,199847,2017,"North Carolina","00297800","WAKE FOREST UNIVERSITY","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1359",17186,199856,2017,"North Carolina","00484400","WAKE TECHNICAL COMMUNITY COLLEGE","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1360",17187,199856,2017,"North Carolina","00484400","WAKE TECHNICAL COMMUNITY COLLEGE","Unsubsidized Direct Loan&ndash,Undergraduate",5185,9721,5418,21088236,21088236,5185,9721,5418,21088235,21088235,"No","No",NA,"No"
"1361",17188,199856,2017,"North Carolina","00484400","WAKE TECHNICAL COMMUNITY COLLEGE","Direct Loan Parent PLUS",34,65,35,210731,210731,34,65,35,210731,210731,"No","No",NA,"No"
"1362",17189,199856,2017,"North Carolina","00484400","WAKE TECHNICAL COMMUNITY COLLEGE","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1363",17190,199856,2017,"North Carolina","00484400","WAKE TECHNICAL COMMUNITY COLLEGE","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1364",17191,199856,2017,"North Carolina","00484400","WAKE TECHNICAL COMMUNITY COLLEGE","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1365",17192,199856,2017,"North Carolina","00484400","WAKE TECHNICAL COMMUNITY COLLEGE","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1366",17193,199865,2017,"North Carolina","00297900","WARREN WILSON COLLEGE","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1367",17194,199865,2017,"North Carolina","00297900","WARREN WILSON COLLEGE","Unsubsidized Direct Loan&ndash,Undergraduate",316,616,342,966842,966842,316,616,342,966842,966842,"No","No",NA,"No"
"1368",17195,199865,2017,"North Carolina","00297900","WARREN WILSON COLLEGE","Direct Loan Parent PLUS",85,151,91,1219753,1219753,85,151,91,1219753,1219753,"No","No",NA,"No"
"1369",17196,199865,2017,"North Carolina","00297900","WARREN WILSON COLLEGE","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1370",17197,199865,2017,"North Carolina","00297900","WARREN WILSON COLLEGE","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1371",17198,199865,2017,"North Carolina","00297900","WARREN WILSON COLLEGE","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1372",17199,199865,2017,"North Carolina","00297900","WARREN WILSON COLLEGE","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1373",17200,199926,2017,"North Carolina","00298300","WILKES COMMUNITY COLLEGE","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1374",17201,199926,2017,"North Carolina","00298300","WILKES COMMUNITY COLLEGE","Unsubsidized Direct Loan&ndash,Undergraduate",94,453,94,362103,362103,94,453,94,362103,362103,"No","No",NA,"No"
"1375",17202,199926,2017,"North Carolina","00298300","WILKES COMMUNITY COLLEGE","Direct Loan Parent PLUS",2,12,2,18000,18000,2,12,2,18000,18000,"No","No",NA,"No"
"1376",17203,199926,2017,"North Carolina","00298300","WILKES COMMUNITY COLLEGE","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1377",17204,199926,2017,"North Carolina","00298300","WILKES COMMUNITY COLLEGE","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1378",17205,199926,2017,"North Carolina","00298300","WILKES COMMUNITY COLLEGE","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1379",17206,199926,2017,"North Carolina","00298300","WILKES COMMUNITY COLLEGE","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1380",17207,199953,2017,"North Carolina","00484500","WILSON COMMUNITY COLLEGE","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1381",17208,199953,2017,"North Carolina","00484500","WILSON COMMUNITY COLLEGE","Unsubsidized Direct Loan&ndash,Undergraduate",281,481,281,1141682,1141682,281,481,281,1141682,1141682,"No","No",NA,"No"
"1382",17209,199953,2017,"North Carolina","00484500","WILSON COMMUNITY COLLEGE","Direct Loan Parent PLUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1383",17210,199953,2017,"North Carolina","00484500","WILSON COMMUNITY COLLEGE","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1384",17211,199953,2017,"North Carolina","00484500","WILSON COMMUNITY COLLEGE","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1385",17212,199953,2017,"North Carolina","00484500","WILSON COMMUNITY COLLEGE","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1386",17213,199953,2017,"North Carolina","00484500","WILSON COMMUNITY COLLEGE","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1387",17214,199962,2017,"North Carolina","00298500","WINGATE UNIVERSITY","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1388",17215,199962,2017,"North Carolina","00298500","WINGATE UNIVERSITY","Unsubsidized Direct Loan&ndash,Undergraduate",1516,3253,1791,5299258,5299258,1516,3253,1791,5299258,5299258,"No","No",NA,"No"
"1389",17216,199962,2017,"North Carolina","00298500","WINGATE UNIVERSITY","Direct Loan Parent PLUS",535,1019,571,6346631,6346631,535,1019,571,6346631,6346631,"No","No",NA,"No"
"1390",17217,199962,2017,"North Carolina","00298500","WINGATE UNIVERSITY","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1391",17218,199962,2017,"North Carolina","00298500","WINGATE UNIVERSITY","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1392",17219,199962,2017,"North Carolina","00298500","WINGATE UNIVERSITY","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1393",17220,199962,2017,"North Carolina","00298500","WINGATE UNIVERSITY","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1394",17221,199971,2017,"North Carolina","03570300","CAROLINA CHRISTIAN COLLEGE","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1395",17222,199971,2017,"North Carolina","03570300","CAROLINA CHRISTIAN COLLEGE","Unsubsidized Direct Loan&ndash,Undergraduate",45,107,52,237725,237725,45,107,52,237725,237725,"No","No",NA,"No"
"1396",17223,199971,2017,"North Carolina","03570300","CAROLINA CHRISTIAN COLLEGE","Direct Loan Parent PLUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1397",17224,199971,2017,"North Carolina","03570300","CAROLINA CHRISTIAN COLLEGE","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1398",17225,199971,2017,"North Carolina","03570300","CAROLINA CHRISTIAN COLLEGE","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1399",17226,199971,2017,"North Carolina","03570300","CAROLINA CHRISTIAN COLLEGE","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1400",17227,199971,2017,"North Carolina","03570300","CAROLINA CHRISTIAN COLLEGE","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1401",17228,199999,2017,"North Carolina","00298600","WINSTON-SALEM STATE UNIVERSITY","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"1402",17229,199999,2017,"North Carolina","00298600","WINSTON-SALEM STATE UNIVERSITY","Unsubsidized Direct Loan&ndash,Undergraduate",3348,7805,4084,11392593,11392593,3348,7805,4084,11392593,11392593,"No","No",NA,NA
"1403",17230,199999,2017,"North Carolina","00298600","WINSTON-SALEM STATE UNIVERSITY","Direct Loan Parent PLUS",746,1600,816,6032532,6032532,746,1600,816,6032532,6032532,"No","No",NA,NA
"1404",17231,199999,2017,"North Carolina","00298600","WINSTON-SALEM STATE UNIVERSITY","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"1405",17232,199999,2017,"North Carolina","00298600","WINSTON-SALEM STATE UNIVERSITY","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"1406",17233,199999,2017,"North Carolina","00298600","WINSTON-SALEM STATE UNIVERSITY","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"1407",17234,199999,2017,"North Carolina","00298600","WINSTON-SALEM STATE UNIVERSITY","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"1408",17235,200004,2017,"North Carolina","00298100","WESTERN CAROLINA UNIVERSITY","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1409",17236,200004,2017,"North Carolina","00298100","WESTERN CAROLINA UNIVERSITY","Unsubsidized Direct Loan&ndash,Undergraduate",5241,10399,5809,18771004,18771004,5241,10399,5809,18771004,18771004,"No","No",NA,"No"
"1410",17237,200004,2017,"North Carolina","00298100","WESTERN CAROLINA UNIVERSITY","Direct Loan Parent PLUS",2041,3945,2233,20681148,20681148,2041,3945,2233,20681147,20681147,"No","No",NA,"No"
"1411",17238,200004,2017,"North Carolina","00298100","WESTERN CAROLINA UNIVERSITY","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1412",17239,200004,2017,"North Carolina","00298100","WESTERN CAROLINA UNIVERSITY","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1413",17240,200004,2017,"North Carolina","00298100","WESTERN CAROLINA UNIVERSITY","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1414",17241,200004,2017,"North Carolina","00298100","WESTERN CAROLINA UNIVERSITY","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1415",17242,216418,2017,"Alabama","03010800","FORTIS INSTITUTE","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1416",17243,216418,2017,"Alabama","03010800","FORTIS INSTITUTE","Unsubsidized Direct Loan&ndash,Undergraduate",737,1985,879,3276377,3272544,737,1985,879,3276377,3272544,"No","No",NA,"No"
"1417",17244,216418,2017,"Alabama","03010800","FORTIS INSTITUTE","Direct Loan Parent PLUS",63,179,69,438639,438639,63,179,69,438639,438639,"No","No",NA,"No"
"1418",17245,216418,2017,"Alabama","03010800","FORTIS INSTITUTE","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1419",17246,216418,2017,"Alabama","03010800","FORTIS INSTITUTE","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1420",17247,216418,2017,"Alabama","03010800","FORTIS INSTITUTE","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1421",17248,216418,2017,"Alabama","03010800","FORTIS INSTITUTE","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1422",17249,244446,2017,"Georgia","00562200","GEORGIA PIEDMONT TECHNICAL COLLEGE","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1423",17250,244446,2017,"Georgia","00562200","GEORGIA PIEDMONT TECHNICAL COLLEGE","Unsubsidized Direct Loan&ndash,Undergraduate",1805,5639,1808,8592505,8592505,1805,5639,1808,8592505,8592505,"No","No",NA,"No"
"1424",17251,244446,2017,"Georgia","00562200","GEORGIA PIEDMONT TECHNICAL COLLEGE","Direct Loan Parent PLUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1425",17252,244446,2017,"Georgia","00562200","GEORGIA PIEDMONT TECHNICAL COLLEGE","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1426",17253,244446,2017,"Georgia","00562200","GEORGIA PIEDMONT TECHNICAL COLLEGE","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1427",17254,244446,2017,"Georgia","00562200","GEORGIA PIEDMONT TECHNICAL COLLEGE","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1428",17255,244446,2017,"Georgia","00562200","GEORGIA PIEDMONT TECHNICAL COLLEGE","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1429",17256,251260,2017,"Alabama","00104000","SOUTHERN UNION STATE COMMUNITY COLLEGE","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1430",17257,251260,2017,"Alabama","00104000","SOUTHERN UNION STATE COMMUNITY COLLEGE","Unsubsidized Direct Loan&ndash,Undergraduate",864,1675,909,3379783,3379783,864,1675,909,3379783,3379783,"No","No",NA,"No"
"1431",17258,251260,2017,"Alabama","00104000","SOUTHERN UNION STATE COMMUNITY COLLEGE","Direct Loan Parent PLUS",26,57,29,144856,144856,26,57,29,144856,144856,"No","No",NA,"No"
"1432",17259,251260,2017,"Alabama","00104000","SOUTHERN UNION STATE COMMUNITY COLLEGE","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1433",17260,251260,2017,"Alabama","00104000","SOUTHERN UNION STATE COMMUNITY COLLEGE","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1434",17261,251260,2017,"Alabama","00104000","SOUTHERN UNION STATE COMMUNITY COLLEGE","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1435",17262,251260,2017,"Alabama","00104000","SOUTHERN UNION STATE COMMUNITY COLLEGE","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1436",17263,365091,2017,"Georgia","02520000","INTERNATIONAL SCHOOL OF SKIN AND NAILCARE","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1437",17264,365091,2017,"Georgia","02520000","INTERNATIONAL SCHOOL OF SKIN AND NAILCARE","Unsubsidized Direct Loan&ndash,Undergraduate",110,221,112,296135,296135,110,221,112,296135,296135,"No","No",NA,"No"
"1438",17265,365091,2017,"Georgia","02520000","INTERNATIONAL SCHOOL OF SKIN AND NAILCARE","Direct Loan Parent PLUS",6,12,6,14286,14286,6,12,6,14286,14286,"No","No",NA,"No"
"1439",17266,365091,2017,"Georgia","02520000","INTERNATIONAL SCHOOL OF SKIN AND NAILCARE","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1440",17267,365091,2017,"Georgia","02520000","INTERNATIONAL SCHOOL OF SKIN AND NAILCARE","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1441",17268,365091,2017,"Georgia","02520000","INTERNATIONAL SCHOOL OF SKIN AND NAILCARE","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1442",17269,365091,2017,"Georgia","02520000","INTERNATIONAL SCHOOL OF SKIN AND NAILCARE","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1443",17270,371034,2017,"Alabama","03032500","ALABAMA STATE COLLEGE OF BARBER STYLING","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1444",17271,371034,2017,"Alabama","03032500","ALABAMA STATE COLLEGE OF BARBER STYLING","Unsubsidized Direct Loan&ndash,Undergraduate",11,24,12,52604,52604,11,24,12,52604,52604,"No","No",NA,"No"
"1445",17272,371034,2017,"Alabama","03032500","ALABAMA STATE COLLEGE OF BARBER STYLING","Direct Loan Parent PLUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1446",17273,371034,2017,"Alabama","03032500","ALABAMA STATE COLLEGE OF BARBER STYLING","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1447",17274,371034,2017,"Alabama","03032500","ALABAMA STATE COLLEGE OF BARBER STYLING","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
