"","unitid","year","fips","opeid","inst_name_fsa","loan_type","loan_recipients_unitid","num_loans_disbursed_unitid","num_loans_originated_unitid","value_loans_originated_unitid","value_loan_disbursements_unitid","loan_recipients_opeid","num_loans_disbursed_opeid","num_loans_originated_opeid","value_loans_originated_opeid","value_loan_disbursements_opeid","allocation_flag","combined_flag","other_assoc_opeids"
"11824",102234,2015,"Alabama","00104100","SPRING HILL COLLEGE","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11825",102234,2015,"Alabama","00104100","SPRING HILL COLLEGE","Unsubsidized Direct Loan&ndash,Undergraduate",799,1797,965,3039083,3039083,799,1797,965,3039083,3039083,"No","No",""
"11826",102234,2015,"Alabama","00104100","SPRING HILL COLLEGE","Direct Loan Parent PLUS",289,585,325,3378414,3378414,289,585,325,3378414,3378414,"No","No",""
"11827",102234,2015,"Alabama","00104100","SPRING HILL COLLEGE","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11828",102234,2015,"Alabama","00104100","SPRING HILL COLLEGE","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11829",102234,2015,"Alabama","00104100","SPRING HILL COLLEGE","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11830",102234,2015,"Alabama","00104100","SPRING HILL COLLEGE","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11831",102261,2015,"Alabama","02270400","SOUTHEASTERN BIBLE COLLEGE","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11832",102261,2015,"Alabama","02270400","SOUTHEASTERN BIBLE COLLEGE","Unsubsidized Direct Loan&ndash,Undergraduate",114,194,116,578549,559616,114,194,116,578549,559616,"No","No",""
"11833",102261,2015,"Alabama","02270400","SOUTHEASTERN BIBLE COLLEGE","Direct Loan Parent PLUS",4,7,4,32681,32681,4,7,4,32681,32681,"No","No",""
"11834",102261,2015,"Alabama","02270400","SOUTHEASTERN BIBLE COLLEGE","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11835",102261,2015,"Alabama","02270400","SOUTHEASTERN BIBLE COLLEGE","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11836",102261,2015,"Alabama","02270400","SOUTHEASTERN BIBLE COLLEGE","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11837",102261,2015,"Alabama","02270400","SOUTHEASTERN BIBLE COLLEGE","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11838",102270,2015,"Alabama","00104400","STILLMAN COLLEGE","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11839",102270,2015,"Alabama","00104400","STILLMAN COLLEGE","Unsubsidized Direct Loan&ndash,Undergraduate",713,1312,713,2566552,2566552,713,1312,713,2566552,2566552,"No","No",""
"11840",102270,2015,"Alabama","00104400","STILLMAN COLLEGE","Direct Loan Parent PLUS",207,391,209,1124606,1124606,207,391,209,1124606,1124606,"No","No",""
"11841",102270,2015,"Alabama","00104400","STILLMAN COLLEGE","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11842",102270,2015,"Alabama","00104400","STILLMAN COLLEGE","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11843",102270,2015,"Alabama","00104400","STILLMAN COLLEGE","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11844",102270,2015,"Alabama","00104400","STILLMAN COLLEGE","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11845",102298,2015,"Alabama","00104600","TALLADEGA COLLEGE","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11846",102298,2015,"Alabama","00104600","TALLADEGA COLLEGE","Unsubsidized Direct Loan&ndash,Undergraduate",705,1395,732,2818057,2818057,705,1395,732,2818057,2818057,"No","No",""
"11847",102298,2015,"Alabama","00104600","TALLADEGA COLLEGE","Direct Loan Parent PLUS",164,319,165,1281038,1281038,164,319,165,1281038,1281038,"No","No",""
"11848",102298,2015,"Alabama","00104600","TALLADEGA COLLEGE","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11849",102298,2015,"Alabama","00104600","TALLADEGA COLLEGE","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11850",102298,2015,"Alabama","00104600","TALLADEGA COLLEGE","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11851",102298,2015,"Alabama","00104600","TALLADEGA COLLEGE","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11852",102368,2015,"Alabama","00104700","TROY UNIVERSITY","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11853",102368,2015,"Alabama","00104700","TROY UNIVERSITY","Unsubsidized Direct Loan&ndash,Undergraduate",7272,18554,7761,32032726,32032726,7272,18554,7761,32032726,32032726,"No","No",""
"11854",102368,2015,"Alabama","00104700","TROY UNIVERSITY","Direct Loan Parent PLUS",608,1218,680,6017520,6017520,608,1218,680,6017520,6017520,"No","No",""
"11855",102368,2015,"Alabama","00104700","TROY UNIVERSITY","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11856",102368,2015,"Alabama","00104700","TROY UNIVERSITY","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11857",102368,2015,"Alabama","00104700","TROY UNIVERSITY","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11858",102368,2015,"Alabama","00104700","TROY UNIVERSITY","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11859",102377,2015,"Alabama","00105000","TUSKEGEE UNIVERSITY","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11860",102377,2015,"Alabama","00105000","TUSKEGEE UNIVERSITY","Unsubsidized Direct Loan&ndash,Undergraduate",1855,4741,2460,7334676,7334676,1855,4741,2460,7334676,7334676,"No","No",""
"11861",102377,2015,"Alabama","00105000","TUSKEGEE UNIVERSITY","Direct Loan Parent PLUS",741,1901,973,13418276,13418276,741,1901,973,13418276,13418276,"No","No",""
"11862",102377,2015,"Alabama","00105000","TUSKEGEE UNIVERSITY","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11863",102377,2015,"Alabama","00105000","TUSKEGEE UNIVERSITY","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11864",102377,2015,"Alabama","00105000","TUSKEGEE UNIVERSITY","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11865",102377,2015,"Alabama","00105000","TUSKEGEE UNIVERSITY","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11866",102395,2015,"Alabama","02170600","UNITED STATES SPORTS ACADEMY","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11867",102395,2015,"Alabama","02170600","UNITED STATES SPORTS ACADEMY","Unsubsidized Direct Loan&ndash,Undergraduate",81,152,152,396010,396010,81,152,152,396010,396010,"No","No",""
"11868",102395,2015,"Alabama","02170600","UNITED STATES SPORTS ACADEMY","Direct Loan Parent PLUS",0,0,0,0,0,0,0,0,0,0,"No","No",""
"11869",102395,2015,"Alabama","02170600","UNITED STATES SPORTS ACADEMY","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11870",102395,2015,"Alabama","02170600","UNITED STATES SPORTS ACADEMY","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11871",102395,2015,"Alabama","02170600","UNITED STATES SPORTS ACADEMY","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11872",102395,2015,"Alabama","02170600","UNITED STATES SPORTS ACADEMY","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11873",131159,2015,"District of Columbia","00143400","AMERICAN UNIVERSITY","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11874",131159,2015,"District of Columbia","00143400","AMERICAN UNIVERSITY","Unsubsidized Direct Loan&ndash,Undergraduate",3326,6785,3699,9701359,9701359,3326,6785,3699,9701359,9701359,"No","No",""
"11875",131159,2015,"District of Columbia","00143400","AMERICAN UNIVERSITY","Direct Loan Parent PLUS",1008,2084,1333,26441328,26441328,1008,2084,1333,26441329,26441329,"No","No",""
"11876",131159,2015,"District of Columbia","00143400","AMERICAN UNIVERSITY","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11877",131159,2015,"District of Columbia","00143400","AMERICAN UNIVERSITY","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11878",131159,2015,"District of Columbia","00143400","AMERICAN UNIVERSITY","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11879",131159,2015,"District of Columbia","00143400","AMERICAN UNIVERSITY","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11880",131283,2015,"District of Columbia","00143700","CATHOLIC UNIVERSITY OF AMERICA","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11881",131283,2015,"District of Columbia","00143700","CATHOLIC UNIVERSITY OF AMERICA","Unsubsidized Direct Loan&ndash,Undergraduate",1750,3503,1846,6343135,6343135,1750,3503,1846,6343135,6343135,"No","No",""
"11882",131283,2015,"District of Columbia","00143700","CATHOLIC UNIVERSITY OF AMERICA","Direct Loan Parent PLUS",431,858,481,10287195,10287195,431,858,481,10287195,10287195,"No","No",""
"11883",131283,2015,"District of Columbia","00143700","CATHOLIC UNIVERSITY OF AMERICA","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11884",131283,2015,"District of Columbia","00143700","CATHOLIC UNIVERSITY OF AMERICA","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11885",131283,2015,"District of Columbia","00143700","CATHOLIC UNIVERSITY OF AMERICA","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11886",131283,2015,"District of Columbia","00143700","CATHOLIC UNIVERSITY OF AMERICA","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11887",131399,2015,"District of Columbia","00144100","UNIVERSITY OF THE DISTRICT OF COLUMBIA","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11888",131399,2015,"District of Columbia","00144100","UNIVERSITY OF THE DISTRICT OF COLUMBIA","Unsubsidized Direct Loan&ndash,Undergraduate",1469,2696,1527,6873681,6873681,1469,2696,1527,6873681,6873681,"No","No",""
"11889",131399,2015,"District of Columbia","00144100","UNIVERSITY OF THE DISTRICT OF COLUMBIA","Direct Loan Parent PLUS",21,43,22,221469,221469,21,43,22,221469,221469,"No","No",""
"11890",131399,2015,"District of Columbia","00144100","UNIVERSITY OF THE DISTRICT OF COLUMBIA","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11891",131399,2015,"District of Columbia","00144100","UNIVERSITY OF THE DISTRICT OF COLUMBIA","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11892",131399,2015,"District of Columbia","00144100","UNIVERSITY OF THE DISTRICT OF COLUMBIA","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11893",131399,2015,"District of Columbia","00144100","UNIVERSITY OF THE DISTRICT OF COLUMBIA","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11894",131405,2015,"District of Columbia","01280300","DOMINICAN HOUSE OF STUDIES","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11895",131405,2015,"District of Columbia","01280300","DOMINICAN HOUSE OF STUDIES","Unsubsidized Direct Loan&ndash,Undergraduate",0,0,0,0,0,0,0,0,0,0,"No","No",""
"11896",131405,2015,"District of Columbia","01280300","DOMINICAN HOUSE OF STUDIES","Direct Loan Parent PLUS",0,0,0,0,0,0,0,0,0,0,"No","No",""
"11897",131405,2015,"District of Columbia","01280300","DOMINICAN HOUSE OF STUDIES","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11898",131405,2015,"District of Columbia","01280300","DOMINICAN HOUSE OF STUDIES","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11899",131405,2015,"District of Columbia","01280300","DOMINICAN HOUSE OF STUDIES","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11900",131405,2015,"District of Columbia","01280300","DOMINICAN HOUSE OF STUDIES","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11901",131450,2015,"District of Columbia","00144300","GALLAUDET UNIVERSITY","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11902",131450,2015,"District of Columbia","00144300","GALLAUDET UNIVERSITY","Unsubsidized Direct Loan&ndash,Undergraduate",337,698,390,1223008,1223008,337,698,390,1223008,1223008,"No","No",""
"11903",131450,2015,"District of Columbia","00144300","GALLAUDET UNIVERSITY","Direct Loan Parent PLUS",47,91,54,469052,469052,47,91,54,469052,469052,"No","No",""
"11904",131450,2015,"District of Columbia","00144300","GALLAUDET UNIVERSITY","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11905",131450,2015,"District of Columbia","00144300","GALLAUDET UNIVERSITY","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11906",131450,2015,"District of Columbia","00144300","GALLAUDET UNIVERSITY","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11907",131450,2015,"District of Columbia","00144300","GALLAUDET UNIVERSITY","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11908",131469,2015,"District of Columbia","00144400","GEORGE WASHINGTON UNIVERSITY","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11909",131469,2015,"District of Columbia","00144400","GEORGE WASHINGTON UNIVERSITY","Unsubsidized Direct Loan&ndash,Undergraduate",3709,7389,3878,12592188,12592188,3709,7389,3878,12592188,12592188,"No","No",""
"11910",131469,2015,"District of Columbia","00144400","GEORGE WASHINGTON UNIVERSITY","Direct Loan Parent PLUS",705,1429,818,15918426,15918426,705,1429,818,15918426,15918426,"No","No",""
"11911",131469,2015,"District of Columbia","00144400","GEORGE WASHINGTON UNIVERSITY","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11912",131469,2015,"District of Columbia","00144400","GEORGE WASHINGTON UNIVERSITY","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11913",131469,2015,"District of Columbia","00144400","GEORGE WASHINGTON UNIVERSITY","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11914",131469,2015,"District of Columbia","00144400","GEORGE WASHINGTON UNIVERSITY","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11915",131496,2015,"District of Columbia","00144500","GEORGETOWN UNIVERSITY","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11916",131496,2015,"District of Columbia","00144500","GEORGETOWN UNIVERSITY","Unsubsidized Direct Loan&ndash,Undergraduate",633,1177,639,2432253,2432253,633,1177,639,2432253,2432253,"No","No",""
"11917",131496,2015,"District of Columbia","00144500","GEORGETOWN UNIVERSITY","Direct Loan Parent PLUS",382,779,391,11761536,11761536,382,779,391,11761536,11761536,"No","No",""
"11918",131496,2015,"District of Columbia","00144500","GEORGETOWN UNIVERSITY","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11919",131496,2015,"District of Columbia","00144500","GEORGETOWN UNIVERSITY","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11920",131496,2015,"District of Columbia","00144500","GEORGETOWN UNIVERSITY","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11921",131496,2015,"District of Columbia","00144500","GEORGETOWN UNIVERSITY","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11922",131520,2015,"District of Columbia","00144800","HOWARD UNIVERSITY","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11923",131520,2015,"District of Columbia","00144800","HOWARD UNIVERSITY","Unsubsidized Direct Loan&ndash,Undergraduate",3667,7223,3712,13111816,13111816,3667,7223,3712,13111816,13111816,"No","No",""
"11924",131520,2015,"District of Columbia","00144800","HOWARD UNIVERSITY","Direct Loan Parent PLUS",1869,4255,1929,45380020,45380020,1869,4255,1929,45380021,45380021,"No","No",""
"11925",131520,2015,"District of Columbia","00144800","HOWARD UNIVERSITY","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11926",131520,2015,"District of Columbia","00144800","HOWARD UNIVERSITY","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11927",131520,2015,"District of Columbia","00144800","HOWARD UNIVERSITY","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11928",131520,2015,"District of Columbia","00144800","HOWARD UNIVERSITY","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11929",131803,2015,"District of Columbia","00145900","STRAYER UNIVERSITY","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No",""
"11930",131803,2015,"District of Columbia","00145900","STRAYER UNIVERSITY","Unsubsidized Direct Loan&ndash,Undergraduate",4142.584473,11541.148438,4891.612305,23989500,23990430,26016,72480,30720,150657369,150663203,"Yes","No",""
"11931",131803,2015,"District of Columbia","00145900","STRAYER UNIVERSITY","Direct Loan Parent PLUS",31.527971,81.049179,34.075687,251297.671875,251297.671875,198,509,214,1578184,1578184,"Yes","No",""
"11932",131803,2015,"District of Columbia","00145900","STRAYER UNIVERSITY","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No",""
"11933",131803,2015,"District of Columbia","00145900","STRAYER UNIVERSITY","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No",""
"11934",131803,2015,"District of Columbia","00145900","STRAYER UNIVERSITY","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No",""
"11935",131803,2015,"District of Columbia","00145900","STRAYER UNIVERSITY","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No",""
"11936",131830,2015,"District of Columbia","02132800","NATIONAL CONSERVATORY OF DRAMATIC ARTS","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11937",131830,2015,"District of Columbia","02132800","NATIONAL CONSERVATORY OF DRAMATIC ARTS","Unsubsidized Direct Loan&ndash,Undergraduate",18,50,26,123284,123284,18,50,26,123284,123284,"No","No",""
"11938",131830,2015,"District of Columbia","02132800","NATIONAL CONSERVATORY OF DRAMATIC ARTS","Direct Loan Parent PLUS",0,0,0,0,0,0,0,0,0,0,"No","No",""
"11939",131830,2015,"District of Columbia","02132800","NATIONAL CONSERVATORY OF DRAMATIC ARTS","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11940",131830,2015,"District of Columbia","02132800","NATIONAL CONSERVATORY OF DRAMATIC ARTS","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11941",131830,2015,"District of Columbia","02132800","NATIONAL CONSERVATORY OF DRAMATIC ARTS","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11942",131830,2015,"District of Columbia","02132800","NATIONAL CONSERVATORY OF DRAMATIC ARTS","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11943",131876,2015,"District of Columbia","00146000","TRINITY COLLEGE","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11944",131876,2015,"District of Columbia","00146000","TRINITY COLLEGE","Unsubsidized Direct Loan&ndash,Undergraduate",1160,2251,1384,4483791,4483791,1160,2251,1384,4483791,4483791,"No","No",""
"11945",131876,2015,"District of Columbia","00146000","TRINITY COLLEGE","Direct Loan Parent PLUS",109,199,136,968629,968629,109,199,136,968629,968629,"No","No",""
"11946",131876,2015,"District of Columbia","00146000","TRINITY COLLEGE","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11947",131876,2015,"District of Columbia","00146000","TRINITY COLLEGE","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11948",131876,2015,"District of Columbia","00146000","TRINITY COLLEGE","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11949",131876,2015,"District of Columbia","00146000","TRINITY COLLEGE","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11950",131973,2015,"District of Columbia","00146400","WESLEY THEOLOGICAL SEMINARY","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11951",131973,2015,"District of Columbia","00146400","WESLEY THEOLOGICAL SEMINARY","Unsubsidized Direct Loan&ndash,Undergraduate",2,2,2,15450,15450,2,2,2,15450,15450,"No","No",""
"11952",131973,2015,"District of Columbia","00146400","WESLEY THEOLOGICAL SEMINARY","Direct Loan Parent PLUS",0,0,0,0,0,0,0,0,0,0,"No","No",""
"11953",131973,2015,"District of Columbia","00146400","WESLEY THEOLOGICAL SEMINARY","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"11954",131973,2015,"District of Columbia","00146400","WESLEY THEOLOGICAL SEMINARY","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
